CNT,Image Path,Launch String,MD5,Signer
5,c:\windows\system32\sbe.dll,HKCR\CLSID\{1f26a602-2b5c-4b63-b8e8-9ea5c1a7dc2e},53DEB379C36F1188A3E3857A3697481A,(Verified) Microsoft Windows
5,c:\windows\system32\qasf.dll,HKCR\CLSID\{187463A0-5BB7-11D3-ACBE-0080C75E246E},4D3D6161BAD6C93D40E8CE9CA372EB54,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\bridge.sys,System32\drivers\bridge.sys,A9EF883653CC437CBF222C9C8F45A5C8,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\msgpiowin32.sys,\SystemRoot\System32\drivers\msgpiowin32.sys,07B8BAF680467BAB0607245E68D59805,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mshidkmdf.sys,\SystemRoot\System32\drivers\mshidkmdf.sys,0A68189FC5A0A09FF3BF7CA60278864C,(Verified) Microsoft Windows
5,c:\windows\syswow64\msrle32.dll,msrle32.dll,B3E3AD359FF4BC164F4D7049CE1FBE6E,(Verified) Microsoft Windows
5,c:\windows\system32\qdv.dll,HKCR\CLSID\{129D7E40-C10D-11D0-AFB9-00AA00B67A42},59D603D4EB8D55D8856F00ACC1F36D0E,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mskssrv.sys,\SystemRoot\System32\drivers\MSKSSRV.sys,D8A1393038D9E6C803E1DFEDEF386E23,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mslbfoprovider.sys,System32\drivers\MsLbfoProvider.sys,AB0E8E6C9F268806B4FC6F46D20E8589,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mslldp.sys,system32\drivers\mslldp.sys,6479443BB89DBAC3BBCE9C2517EFAD0D,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mspclock.sys,\SystemRoot\System32\drivers\MSPCLOCK.sys,226F3D5F50000A36CE3B62C8121CD74A,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\mshidumdf.sys,\SystemRoot\System32\drivers\mshidumdf.sys,05F3DCB8F90EF90C59E616F1D4C7585D,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\netadaptercx.sys,system32\drivers\NetAdapterCx.sys,BC36AFFA77E02ED12317C33B07B78238,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\pcmcia.sys,System32\drivers\pcmcia.sys,F0638A0AB447F0A46D36F28E8F817AAC,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\urschipidea.sys,\SystemRoot\System32\drivers\urschipidea.sys,AF79E1A4747418B190F36877977485F6,(Verified) Microsoft Windows
5,c:\windows\system32\tsbyuv.dll,tsbyuv.dll,869902A984EA4C5C6979DE16C1E6243F,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\percsas2i.sys,System32\drivers\percsas2i.sys,B289D34C47978B8AB473BF19DB66BB91,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\percsas3i.sys,System32\drivers\percsas3i.sys,446B72ACD460A1B8C46DA7FF2F018A82,(Verified) Microsoft Windows
5,c:\windows\system32\msvidc32.dll,msvidc32.dll,23261D36726D82F303B4AB867F3AF324,(Verified) Microsoft Windows
5,c:\windows\system32\msrle32.dll,msrle32.dll,D80832600E08F088ACA7788A43B1BE48,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\pciide.sys,System32\drivers\pciide.sys,D72B9224E91AD87B88ABAFE5B8E1885A,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\raspptp.sys,\SystemRoot\System32\drivers\raspptp.sys,3515CD197282D7C867DCBD973CD44E3E,(Verified) Microsoft Windows
5,c:\windows\system32\dps.dll,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p,449075E8889DE1D57714B8177457D533,(Verified) Microsoft Windows
5,c:\windows\system32\msgsm32.acm,msgsm32.acm,1DE50F4E710EE3447C6EB6A37ABBC407,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\qevbda.sys,System32\drivers\qevbda.sys,8FE28600C4C988431E172DB85EFC24A2,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\qefcoe.sys,System32\drivers\qefcoe.sys,2FEA12106891B11188A85E01184E865A,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\pnpmem.sys,\SystemRoot\System32\drivers\pnpmem.sys,BE7468019B1731CA2FAA030C13DB1913,(Verified) Microsoft Windows
5,c:\windows\system32\msacm32.drv,msacm32.drv,F877A1DA90103B6DF26766D7EC02D5BC,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\netbios.sys,system32\drivers\netbios.sys,1680BBF697C0F93857131292C134A99F,(Verified) Microsoft Windows
5,c:\windows\syswow64\iccvid.dll,iccvid.dll,7D4652B6413FE0EB85D2D7575F8E3C71,(Verified) Microsoft Windows
5,c:\windows\syswow64\msgsm32.acm,msgsm32.acm,CD0B6522C4860DCB654F0EF654BD2B2A,(Verified) Microsoft Windows
5,c:\windows\syswow64\msg711.acm,msg711.acm,7EF420748405C8366A3E0E2D270833BA,(Verified) Microsoft Windows
5,c:\windows\syswow64\msadp32.acm,msadp32.acm,0E942A0F83382982067F41D5D748E485,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\npsvctrig.sys,\SystemRoot\System32\drivers\npsvctrig.sys,720633286CA7E9E1FD1456338317AD8A,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\nsiproxy.sys,system32\drivers\nsiproxy.sys,7782D0BEEF87BFF841B5684E3FBCAC1B,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\qeois.sys,System32\drivers\qeois.sys,522E504C0EFA4C3EDCED606CFCF04F28,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\null.sys,Null,ECCCCEC473E9BB8778E6BD0DC5EDA2B8,(Verified) Microsoft Windows
5,c:\windows\syswow64\imaadp32.acm,imaadp32.acm,D4E55BC1EE1A8422E06D4D589017284B,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\nvraid.sys,System32\drivers\nvraid.sys,BE048641E0F24F422B8A269AC3CBDA83,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\parport.sys,\SystemRoot\System32\drivers\parport.sys,838C9F2D2EB6D29776AF1AC78B4AA1D7,(Verified) Microsoft Windows
5,c:\windows\syswow64\midimap.dll,midimap.dll,A39777EE021B8B07904D4B61447A7E2D,(Verified) Microsoft Windows
5,c:\windows\syswow64\l3codeca.acm,C:\Windows\SysWOW64\l3codeca.acm,7104CF2E111A65AC4F5C16690C63C481,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\volume.sys,System32\drivers\volume.sys,C0F4049CBD0632DA2B3E1F515A460531,(Verified) Microsoft Windows
5,c:\windows\system32\tempsignedlicenseexchangetask.dll,HKCR\CLSID\{77646A68-AD14-4D53-897D-7BE4DDE5F929},A5578C8F9B434DBA819B84CF61409545,(Verified) Microsoft Windows
5,c:\windows\system32\normaliz.dll,NORMALIZ.dll,C606984BA4C7201B6DA39F17B548DB79,(Verified) Microsoft Windows
5,c:\windows\system32\psapi.dll,PSAPI.DLL,07A2782251672AC335122A8BD0F498F1,(Verified) Microsoft Windows
5,c:\windows\system32\mitigationconfiguration.dll,HKCR\CLSID\{711001CD-CC1D-4470-9B7E-1EF73849C79E},7B27C4F1C201F510B4D115059E11355C,(Verified) Microsoft Windows
5,c:\windows\system32\dfdwiz.exe,"%windir%\system32\DFDWiz.exe" ,DAEDF5E7E9522E3E415108E6F58739C0,(Verified) Microsoft Windows
5,c:\windows\system32\dfdts.dll,"%windir%\system32\rundll32.exe" dfdts.dll,DfdGetDefaultPolicyAndSMART,5FBF5A8341338F7F989599F8D494055F,(Verified) Microsoft Windows
5,c:\windows\system32\cleanmgr.exe,"%windir%\system32\cleanmgr.exe" /autoclean /d %systemdrive%,FC13869B5250959618FA81B9AAA2BDF8,(Verified) Microsoft Windows
5,c:\windows\system32\imagehlp.dll,IMAGEHLP.dll,68ABA37C3B6EB6E27BCE6493AD690396,(Verified) Microsoft Windows
5,c:\windows\system32\sdiagschd.dll,HKCR\CLSID\{C1F85EF8-BCC2-4606-BB39-70C523715EB3},D6A9944C83DCC52F31422BCB94B17B1D,(Verified) Microsoft Windows
5,c:\windows\syswow64\clbcatq.dll,clbcatq.dll,01747E0A84F32EBD769A3461A6A27AF3,(Verified) Microsoft Windows
5,c:\windows\syswow64\difxapi.dll,difxapi.dll,D25B204041BC62303D63763A4227B55B,(Verified) Microsoft Windows
5,c:\windows\system32\usbceip.dll,HKCR\CLSID\{C27F6B1D-FE0B-45E4-9257-38799FA69BC8},4AF9FD8F3AD24485B5A09AAA11B55BFA,(Verified) Microsoft Windows
5,c:\windows\syswow64\imagehlp.dll,IMAGEHLP.dll,4CAD91247889D6D32F5A53D0BB875007,(Verified) Microsoft Windows
5,c:\windows\system32\dxgiadaptercache.exe,"%windir%\system32\dxgiadaptercache.exe" ,CEA17E28EFF3B2EED6B49B5DDCC7327F,(Verified) Microsoft Windows
5,c:\windows\system32\locationnotificationwindows.exe,"%windir%\System32\LocationNotificationWindows.exe" ,CB595539F2D6F546678A956350447932,(Verified) Microsoft Windows
5,c:\windows\system32\pnpui.dll,HKCR\CLSID\{48794782-6A1F-47B9-BD52-1D5F95D49C1B},F2D18248B5772A008C78A0430145BF73,(Verified) Microsoft Windows
5,c:\windows\system32\rassfm.dll,rassfm,477E0CAA2EE700FC86E45DC7CCDDEDE6,(Verified) Microsoft Windows
5,c:\windows\system32\scecli.dll,scecli,D6CE62F271345D40472A002E0AAE1C07,(Verified) Microsoft Windows
5,c:\windows\system32\drprov.dll,%SystemRoot%\System32\drprov.dll,F0B26AD3C8F394E89E305302DC460A41,(Verified) Microsoft Windows
5,c:\windows\system32\gathernetworkinfo.vbs,"%windir%\system32\gatherNetworkInfo.vbs" ,2E6AF4D5BF6E31E728F409984C3045D4,(Verified) Microsoft Windows
5,c:\windows\system32\lpremove.exe,"%windir%\system32\lpremove.exe" ,C1C6A67FA093B4218E20D7339039F09C,(Verified) Microsoft Windows
5,c:\windows\system32\mbaeparsertask.exe,"%SystemRoot%\System32\MbaeParserTask.exe" ,1AFD1BE73FA44061275270CB961C5D2B,(Verified) Microsoft Windows
5,c:\windows\system32\pstask.dll,HKCR\CLSID\{CF4270F5-2E43-4468-83B3-A8C45BB33EA1},38324A8C9AF2ED587FFB2223A6658873,(Verified) Microsoft Windows
5,c:\windows\system32\wow64cpu.dll,wow64cpu.dll,F4F4B38D0ECB0EA465DFA1244BE8D7CD,(Verified) Microsoft Windows
5,c:\windows\system32\clbcatq.dll,clbcatq.dll,12112113BDFAF0CC03517604440217D5,(Verified) Microsoft Windows
5,c:\windows\system32\mapsupdatetask.dll,HKCR\CLSID\{B9033E87-33CF-4D77-BC9B-895AFBBA72E4},4BD961B9856EC58D933826AE222F9478,(Verified) Microsoft Windows
5,c:\windows\system32\mapstoasttask.dll,HKCR\CLSID\{9885AEF2-BD9F-41E0-B15E-B3141395E803},CB2488954FA9FA149AE7F1704A391BF2,(Verified) Microsoft Windows
5,c:\windows\system32\difxapi.dll,difxapi.dll,453866E559F1E327981D2404A107225C,(Verified) Microsoft Windows
5,c:\windows\system32\systempropertiesperformance.exe,SystemPropertiesPerformance.exe,AB32E55D2DAC9E9427F89D835054F8D7,(Verified) Microsoft Windows
5,c:\windows\syswow64\normaliz.dll,NORMALIZ.dll,CA6979FDA4E01AA636F851D82294D202,(Verified) Microsoft Windows
5,c:\windows\system32\unregmp2.exe,%SystemRoot%\system32\unregmp2.exe /ShowWMP,9CF8E80F71544316E5F90F2B87F2350C,(Verified) Microsoft Windows
5,c:\windows\system32\unregmp2.exe,%SystemRoot%\system32\unregmp2.exe /FirstLogon,9CF8E80F71544316E5F90F2B87F2350C,(Verified) Microsoft Windows
5,c:\windows\system32\mscories.dll,C:\Windows\System32\Rundll32.exe C:\Windows\System32\mscories.dll,Install,55E13DD52266781390123239FCB59E7B,(Verified) Microsoft Corporation
5,c:\windows\system32\iesetup.dll,"C:\Windows\System32\rundll32.exe" "C:\Windows\System32\iesetup.dll",IEHardenAdmin,06D9E39994E9CB486B07E05CAAC321C1,(Verified) Microsoft Windows
5,c:\windows\system32\iesetup.dll,"C:\Windows\System32\rundll32.exe" "C:\Windows\System32\iesetup.dll",IEHardenUser,06D9E39994E9CB486B07E05CAAC321C1,(Verified) Microsoft Windows
5,c:\windows\syswow64\unregmp2.exe,%SystemRoot%\system32\unregmp2.exe /ShowWMP,33A85B3DCFFEADA67C98EAC342B93DCB,(Verified) Microsoft Windows
5,c:\windows\syswow64\unregmp2.exe,%SystemRoot%\system32\unregmp2.exe /FirstLogon,33A85B3DCFFEADA67C98EAC342B93DCB,(Verified) Microsoft Windows
5,c:\windows\syswow64\synccenter.dll,HKCR\CLSID\{F20487CC-FC04-4B1E-863F-D9801796130B},C239E54067419B6CC7024114B9D9F834,(Verified) Microsoft Windows
5,c:\windows\system32\iconcodecservice.dll,IconCodecService.dll,6B67CE980C9D91D60015E0CB12945A04,(Verified) Microsoft Windows
5,c:\windows\syswow64\hcproviders.dll,HKCR\CLSID\{900c0763-5cad-4a34-bc1f-40cd513679d5},70EBA5E96B2A5017476C2B90BB9A4AC0,(Verified) Microsoft Windows
5,c:\windows\system32\dxp.dll,HKCR\CLSID\{566296fe-e0e8-475f-ba9c-a31ad31620b1},27DD99AD9186B1753A17BEF87FE14160,(Verified) Microsoft Windows
5,c:\windows\system32\hcproviders.dll,HKCR\CLSID\{900c0763-5cad-4a34-bc1f-40cd513679d5},11F8BDE1D0B42D73D39AF9DAA1AAE8B0,(Verified) Microsoft Windows
5,c:\windows\system32\synccenter.dll,HKCR\CLSID\{F20487CC-FC04-4B1E-863F-D9801796130B},EE084595DE6CF800DDE95B0E7C7E0239,(Verified) Microsoft Windows
5,c:\windows\syswow64\mscories.dll,C:\Windows\SysWOW64\Rundll32.exe C:\Windows\SysWOW64\mscories.dll,Install,7A0B0FBB84ADECDCDF8DBAE89298B3DE,(Verified) Microsoft Corporation
5,c:\windows\system32\eapsvc.dll,%SystemRoot%\System32\svchost.exe -k netsvcs -p,03BB081F55653A11C9D7DEFED559AC6E,(Verified) Microsoft Windows
5,c:\windows\system32\bthudtask.exe,"BthUdTask.exe" $(Arg0),84E6105AB4B8F6949F123A56B5C5DBA4,(Verified) Microsoft Windows
5,c:\windows\syswow64\psapi.dll,PSAPI.DLL,A8902F0BAE538AAE47EC4EDD7796B4B0,(Verified) Microsoft Windows
5,c:\windows\system32\acproxy.dll,"%windir%\system32\rundll32.exe" /d acproxy.dll,PerformAutochkOperations,6DAD94DCB96BE2E391F6C0AD4D339B29,(Verified) Microsoft Windows
5,c:\windows\system32\dstokenclean.exe,"%windir%\system32\dstokenclean.exe" ,6A7D8561BCBA33ED64E3BEFD67C10CA0,(Verified) Microsoft Windows
5,c:\windows\system32\startupscan.dll,"%windir%\system32\rundll32.exe" Startupscan.dll,SusRunTask,4B636A132E783EEEB280B7BF301359E0,(Verified) Microsoft Windows
5,File not found: cd /d ,cmd.exe /c "cd /d "%USERPROFILE%" & start cmd.exe /k runonce.exe /AlternateShellStartup",,
5,c:\windows\system32\securityhealthsystray.exe,%windir%\system32\SecurityHealthSystray.exe,09F3F2298DDA6EBB57B12C530D35C52C,(Verified) Microsoft Windows
5,c:\windows\system32\credssp.dll,credssp.dll,D4B374080CC47C584B03828A2B09E9EC,(Verified) Microsoft Windows
5,c:\windows\system32\msdrm.dll,HKCR\CLSID\{CF2CF428-325B-48D3-8CA8-7633E36E5A32},AE547D30C167340B571A2909D0ABC5DB,(Verified) Microsoft Windows
5,c:\windows\system32\mscoree.dll,HKCR\CLSID\{DE434264-8FE9-4C0B-A83B-89EBEEBFF78E},A54E980E453ED712A6ECF639CA70F4DB,(Verified) Microsoft Windows
5,c:\windows\system32\mscoree.dll,HKCR\CLSID\{613FBA38-A3DF-4AB8-9674-5604984A299A},A54E980E453ED712A6ECF639CA70F4DB,(Verified) Microsoft Windows
5,c:\windows\system32\mscoree.dll,HKCR\CLSID\{429BC048-379E-45E0-80E4-EB1977941B5C},A54E980E453ED712A6ECF639CA70F4DB,(Verified) Microsoft Windows
5,c:\windows\system32\mscoree.dll,HKCR\CLSID\{84F0FAE1-C27B-4F6F-807B-28CF6F96287D},A54E980E453ED712A6ECF639CA70F4DB,(Verified) Microsoft Windows
5,c:\windows\system32\msdrm.dll,HKCR\CLSID\{BF5CB148-7C77-4D8A-A53E-D81C70CF743C},AE547D30C167340B571A2909D0ABC5DB,(Verified) Microsoft Windows
5,c:\windows\system32\energytask.dll,HKCR\CLSID\{927EA2AF-1C54-43D5-825E-0074CE028EEE},2AC42345B0B5568FD0BE9D32F0757CDE,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\urscx01000.sys,system32\drivers\urscx01000.sys,0BA7174544F4064EF5C9383BA8EDAC78,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vstxraid.sys,System32\drivers\vstxraid.sys,B4E3EB14D422A128EE2C391A05C8958A,(Verified) Microsoft Windows
5,File not found: C:\Windows\System32\drivers\vwifibus.sys,\SystemRoot\System32\drivers\vwifibus.sys,,
5,c:\windows\system32\drivers\wacompen.sys,\SystemRoot\System32\drivers\wacompen.sys,4943F603998D4AF78D403A3461D89508,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wcnfs.sys,\SystemRoot\system32\drivers\wcnfs.sys,ECACD075A242BC0F7BD7525A12F2A0C5,(Verified) Microsoft Windows
5,c:\windows\system32\sc.exe,"C:\Windows\system32\sc.exe" start wuauserv,ABB56882148DE65D53ABFC55544A49A8,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wdmcompanionfilter.sys,system32\drivers\WdmCompanionFilter.sys,76C194DFF2EDEFE3BD0C731C267BC6F8,(Verified) Microsoft Windows
5,c:\program files\windows media player\wmpnscfg.exe,"%ProgramFiles%\Windows Media Player\wmpnscfg.exe" ,F34C107A55A199694CDBCEE26FC937B3,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vsmraid.sys,System32\drivers\vsmraid.sys,EE4D650D73A565F7921C6F097ED6E709,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\windowstrustedrt.sys,system32\drivers\WindowsTrustedRT.sys,EFD418A44AA49EE585C26EA288324C5F,(Verified) Microsoft Windows Hardware Abstraction Layer Publisher
5,c:\windows\system32\drivers\windowstrustedrtproxy.sys,System32\drivers\WindowsTrustedRTProxy.sys,F179027B9FE048633A60D782E1132AAA,(Verified) Microsoft Windows Hardware Abstraction Layer Publisher
5,c:\windows\system32\drivers\winmad.sys,\SystemRoot\System32\drivers\winmad.sys,C2610A6427166E0999CEA79A3128B915,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\winusb.sys,\SystemRoot\System32\drivers\WinUSB.SYS,9A0D43B4E4530C8BE34DAC3119FD5780,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\winverbs.sys,\SystemRoot\System32\drivers\winverbs.sys,D805E030EC7503ABD98158E0C28E1092,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wimmount.sys,system32\drivers\wimmount.sys,2F304DE29F3D5F2360DF902084BB5B45,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vpci.sys,\SystemRoot\System32\drivers\vpci.sys,DF2445AF40F527C86DEA45456AD2DCE8,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\urssynopsys.sys,\SystemRoot\System32\drivers\urssynopsys.sys,7DDE04DB56833A97492DC3013D4B3239,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\usbhub.sys,\SystemRoot\System32\drivers\usbhub.sys,04A34578BC8A70B5698D1D950C4F22FB,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\usbohci.sys,\SystemRoot\System32\drivers\usbohci.sys,DCEB4F28AE40D0D9B80177C2072545D4,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\usbprint.sys,\SystemRoot\System32\drivers\usbprint.sys,AB3AD5D5F58FF144094052349E85459D,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\usbser.sys,\SystemRoot\System32\drivers\usbser.sys,EE67BDAA526DB1538D514C1BB8EE227F,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\usbuhci.sys,\SystemRoot\System32\drivers\usbuhci.sys,2DAEB3D979208B3DDA0C480BFD1D6A3B,(Verified) Microsoft Windows
5,c:\windows\system32\ntshrui.dll,HKCR\CLSID\{f81e9010-6ea4-11ce-a7ff-00aa003ca9f6},9B71CBFC61BACBC5BF2E2A1BF9728859,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wmiacpi.sys,\SystemRoot\System32\drivers\wmiacpi.sys,8943C52909164A64195645C618C276BE,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vhf.sys,\SystemRoot\System32\drivers\vhf.sys,562C0C9FFF08A6DF60D858E6482E35CE,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vmbushid.sys,\SystemRoot\System32\drivers\VMBusHID.sys,C3B4E43D5283D32E1D3890D101C70C1C,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vmgid.sys,\SystemRoot\System32\drivers\vmgid.sys,634A15C2B5CC3BBB151F2AFE9C3AE031,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\volmgrx.sys,System32\drivers\volmgrx.sys,23C594CF5049DF2096D2D9ECBADEF29F,(Verified) Microsoft Windows
5,c:\windows\system32\sbe.dll,HKCR\CLSID\{2DB47AE5-CF39-43C2-B4D6-0CD8D90946F4},53DEB379C36F1188A3E3857A3697481A,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\vdrvroot.sys,System32\drivers\vdrvroot.sys,C06E30A8EE21D4E8AB184F985DD50C12,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wpdupfltr.sys,System32\drivers\WpdUpFltr.sys,4D5E154DE168E4A3B90F86A1966CE5D1,(Verified) Microsoft Windows
5,c:\windows\system32\tsusbredirectiongrouppolicyextension.dll,%SystemRoot%\System32\TsUsbRedirectionGroupPolicyExtension.dll,A1960A9195266635A3EDEDFCE5E4BD3A,(Verified) Microsoft Windows
5,c:\windows\system32\silcollector.cmd,"%systemroot%\system32\cmd.exe" /d /c %systemroot%\system32\silcollector.cmd configure,28D926CADB0FE9C0278A6BB00D0009DA,(Verified) Microsoft Windows
5,c:\windows\system32\silcollector.cmd,"%systemroot%\system32\cmd.exe" /d /c %systemroot%\system32\silcollector.cmd publish,28D926CADB0FE9C0278A6BB00D0009DA,(Verified) Microsoft Windows
5,c:\windows\system32\scecli.dll,scecli.dll,D6CE62F271345D40472A002E0AAE1C07,(Verified) Microsoft Windows
5,c:\windows\system32\gpprnext.dll,%systemroot%\system32\gpprnext.dll,77A73133C0FF48763737A7E25307A2B5,(Verified) Microsoft Windows
5,c:\windows\system32\dot3gpclnt.dll,dot3gpclnt.dll,F589792009310D7D002B63857DF51F43,(Verified) Microsoft Windows
5,c:\windows\system32\servermanagerlauncher.exe,"%windir%\system32\ServerManagerLauncher.exe" ,984C9F7202A43577C2A3D52A1300FFE7,(Verified) Microsoft Windows
5,c:\windows\system32\fdphost.dll,%SystemRoot%\system32\svchost.exe -k LocalService -p,B76160030D8254639E5FA949CE00850B,(Verified) Microsoft Windows
5,c:\windows\system32\polstore.dll,%SystemRoot%\System32\polstore.dll,526A7F0C13CC6F38533399960B70CF58,(Verified) Microsoft Windows
5,c:\windows\system32\regidle.dll,HKCR\CLSID\{CA767AA8-9157-4604-B64B-40747123D5F2},CEFEF7E789F41164C4DEB4C0F92C3ADC,(Verified) Microsoft Windows
5,c:\windows\system32\reagenttask.dll,HKCR\CLSID\{89D1D0C2-A3CF-490C-ABE3-B86CDE34B047},EE061F0FFB296526296D518E0D282E5B,(Verified) Microsoft Windows
5,c:\windows\system32\rasmbmgr.dll,HKCR\CLSID\{C463A0FC-794F-4FDF-9201-01938CEACAFA},F10B36B02CDC89F1D61B80CA54C30F78,(Verified) Microsoft Windows
5,c:\windows\system32\sc.exe,"%windir%\system32\sc.exe" start pushtoinstall registration,ABB56882148DE65D53ABFC55544A49A8,(Verified) Microsoft Windows
5,c:\windows\system32\calluxxprovider.vbs,"%systemroot%\system32\cscript.exe" /B /nologo %systemroot%\system32\calluxxprovider.vbs $(Arg0) $(Arg1) $(Arg2),49FB3391AACF5E57AEFE28324519D1A7,(Verified) Microsoft Windows
5,c:\windows\system32\dskquota.dll,%SystemRoot%\System32\dskquota.dll,579B017E806C63684CB8C01EA132784C,(Verified) Microsoft Windows
5,c:\windows\system32\drivers\wudfpf.sys,system32\drivers\WudfPf.sys,5A632AFC20B5BCF9D33A60AA3F2B85A6,(Verified) Microsoft Windows
5,c:\windows\system32\wdi.dll,HKCR\CLSID\{900BE39D-6BE8-461A-BC4D-B0FA71F5ECB1},2DF1213455A71E2C453575C425EEE079,(Verified) Microsoft Windows
5,c:\windows\system32\sc.exe,"sc.exe" config upnphost start= auto,ABB56882148DE65D53ABFC55544A49A8,(Verified) Microsoft Windows
5,c:\windows\system32\cryptsvc.dll,%SystemRoot%\system32\svchost.exe -k NetworkService -p,E8A9C2E4DCCFA92B197A5FC6D3B5249A,(Verified) Microsoft Windows
5,c:\windows\system32\cngcredui.dll,HKCR\CLSID\{600e7adb-da3e-41a4-9225-3c0399e88c0c},72E6915E958D3C5034F59F1340461915,(Verified) Microsoft Windows
5,c:\windows\system32\tzsync.exe,"%windir%\system32\tzsync.exe" ,5BB8DEB569B92CAE95617286BD25ED99,(Verified) Microsoft Windows
5,c:\windows\system32\sc.exe,"%windir%\system32\sc.exe" start w32time task_started,ABB56882148DE65D53ABFC55544A49A8,(Verified) Microsoft Windows
5,c:\windows\system32\sc.exe,"%windir%\system32\sc.exe" start pushtoinstall login,ABB56882148DE65D53ABFC55544A49A8,(Verified) Microsoft Windows
5,c:\windows\system32\certcredprovider.dll,HKCR\CLSID\{e74e57b0-6c6d-44d5-9cda-fb2df5ed7435},DC0C7D7B2851275D0FFC0747A01BE878,(Verified) Microsoft Windows
